node1,node2,weight,time1,time2
459,459,0.86458,1079,1080
457,462,0.51546,1079,1080
462,462,0.37255,1079,1080
459,462,0.023121,1079,1080
462,463,0.14815,1079,1080
459,463,0.040816,1079,1080
457,459,0.11921,1080,1081
459,459,0.87179,1080,1081
457,462,0.34286,1080,1081
459,462,0.03653,1080,1081
462,462,0.78,1080,1081
463,462,0.048,1080,1081
462,462,0.87892,1081,1082
459,464,0.076923,1081,1082
462,464,0.046875,1081,1082
459,465,0.08547,1081,1082
462,465,0.1844,1081,1082
459,459,0.8984,1081,1082
462,462,0.69613,1082,1083
464,462,0.16279,1082,1083
459,462,0.011834,1082,1083
465,459,0.14545,1082,1083
459,459,0.9,1082,1083
462,465,0.42767,1082,1083
465,465,0.31169,1082,1083
462,462,0.83832,1083,1084
459,462,0.022472,1083,1084
465,462,0.013793,1083,1084
462,459,0.010989,1083,1084
459,459,0.8601,1083,1084
465,459,0.15,1083,1084
462,465,0.099291,1083,1084
465,465,0.7395,1083,1084
459,459,0.55172,1084,1085
462,462,0.78075,1084,1085
459,462,0.13861,1084,1085
462,466,0.22807,1084,1085
465,466,0.29545,1084,1085
459,465,0.32461,1084,1085
465,465,0.65333,1084,1085
459,465,0.17021,1085,1086
466,465,0.025641,1085,1086
465,465,0.57143,1085,1086
466,466,0.42553,1085,1086
465,466,0.60256,1085,1086
462,467,0.074766,1085,1086
466,467,0.23529,1085,1086
459,462,0.2963,1085,1086
462,462,0.82192,1085,1086
462,462,0.91775,1086,1087
465,466,0.45122,1086,1087
466,466,0.74444,1086,1087
467,466,0.1,1086,1087
466,466,0.92523,1087,1088
462,462,0.84404,1087,1088
466,462,0.0096154,1088,1089
462,462,0.85446,1088,1089
466,466,0.94898,1088,1089
466,466,0.94565,1089,1090
462,462,0.90141,1089,1090
466,462,0.0199,1089,1090
466,462,0.0098039,1090,1091
462,462,0.88688,1090,1091
466,466,0.89385,1090,1091
462,468,0.37143,1091,1092
466,466,0.88623,1091,1092
462,462,0.71845,1091,1092
466,462,0.033149,1091,1092
468,466,0.14679,1092,1093
466,466,0.78261,1092,1093
468,462,0.16418,1092,1093
462,462,0.88,1092,1093
466,466,0.80952,1093,1094
462,466,0.062176,1093,1094
462,462,0.88889,1093,1094
466,469,0.15556,1093,1094
466,466,0.87356,1094,1095
462,466,0.010638,1094,1095
462,462,0.94118,1094,1095
469,462,0.053571,1094,1095
469,469,0.6,1094,1095
462,462,0.93953,1095,1096
469,462,0.053097,1095,1096
466,466,0.90217,1095,1096
462,462,0.92444,1096,1097
462,470,0.069565,1096,1097
466,466,0.93814,1096,1097
462,471,0.52121,1097,1098
470,471,0.14545,1097,1098
462,462,0.71958,1097,1098
470,466,0.020619,1097,1098
466,466,0.92147,1097,1098
466,472,0.090909,1097,1098
471,471,0.81633,1098,1099
462,472,0.16216,1098,1099
466,472,0.12403,1098,1099
472,472,0.45833,1098,1099
471,466,0.016667,1098,1099
466,466,0.85185,1098,1099
471,462,0.067227,1098,1099
462,462,0.88112,1098,1099
462,462,0.67925,1099,1100
471,466,0.022222,1099,1100
466,466,0.73214,1099,1100
472,472,0.66667,1099,1100
466,472,0.097222,1099,1100
462,472,0.20979,1099,1100
471,471,0.77966,1099,1100
466,471,0.085714,1099,1100
462,471,0.15827,1099,1100
462,462,0.31818,1100,1101
466,466,0.59016,1100,1101
462,471,0.16541,1100,1101
466,471,0.13043,1100,1101
471,471,0.83133,1100,1101
462,472,0.18321,1100,1101
466,472,0.029412,1100,1101
472,472,0.88095,1100,1101
466,472,0.056604,1101,1102
472,472,0.91713,1101,1102
466,466,0.44444,1101,1102
462,471,0.055556,1101,1102
466,471,0.066667,1101,1102
471,471,0.91371,1101,1102
472,471,0.030769,1101,1102
472,472,0.82955,1102,1103
466,472,0.14433,1102,1103
471,471,0.94,1102,1103
471,471,0.93137,1103,1104
472,472,0.88043,1103,1104
472,473,0.35897,1104,1105
471,472,0.021739,1104,1105
472,472,0.72414,1104,1105
471,471,0.87255,1104,1105
473,473,0.85714,1105,1106
473,471,0.017857,1105,1106
471,471,0.92063,1105,1106
473,472,0.018182,1105,1106
472,472,0.8982,1105,1106
471,472,0.02139,1105,1106
473,471,0.29032,1106,1107
471,471,0.81443,1106,1107
472,472,0.88268,1106,1107
471,471,0.89593,1107,1108
472,472,0.90909,1107,1108
471,474,0.28369,1108,1109
471,471,0.80531,1108,1109
472,471,0.010309,1108,1109
471,472,0.028436,1108,1109
472,472,0.87151,1108,1109
471,471,0.6375,1109,1110
474,472,0.31884,1109,1110
471,472,0.0089686,1109,1110
472,472,0.72115,1109,1110
471,475,0.6092,1109,1110
472,475,0.08805,1109,1110
471,472,0.040268,1110,1111
472,472,0.80189,1110,1111
472,476,0.21875,1110,1111
471,475,0.021978,1110,1111
472,475,0.077922,1110,1111
475,475,0.53333,1110,1111
471,471,0.69767,1110,1111
475,471,0.44755,1110,1111
472,475,0.012346,1111,1112
476,475,0.17949,1111,1112
475,475,0.75,1111,1112
471,475,0.042254,1111,1112
475,471,0.020202,1111,1112
471,471,0.83212,1111,1112
472,472,0.95522,1111,1112
471,472,0.033149,1111,1112
471,472,0.059172,1112,1113
472,472,0.88263,1112,1113
471,471,0.56098,1112,1113
475,475,0.85333,1112,1113
471,475,0.12414,1112,1113
472,472,0.77966,1113,1114
471,472,0.25503,1113,1114
475,472,0.037736,1113,1114
472,475,0.03125,1113,1114
471,475,0.019048,1113,1114
475,475,0.86905,1113,1114
472,477,0.14706,1114,1115
472,472,0.81328,1114,1115
475,472,0.030457,1114,1115
472,475,0.038278,1114,1115
475,475,0.84848,1114,1115
472,472,0.9322,1115,1116
477,475,0.17391,1115,1116
475,475,0.86061,1115,1116
472,475,0.0098522,1116,1117
475,475,0.86585,1116,1117
472,472,0.90129,1116,1117
475,472,0.03,1117,1118
472,472,0.91304,1117,1118
475,475,0.82081,1117,1118
475,478,0.16162,1118,1119
472,472,0.95279,1118,1119
472,475,0.0097087,1118,1119
475,475,0.86034,1118,1119
472,475,0.046948,1119,1120
475,475,0.87097,1119,1120
478,472,0.12403,1119,1120
472,472,0.85593,1119,1120
472,479,0.15267,1120,1121
475,480,0.097087,1120,1121
475,472,0.009434,1120,1121
472,472,0.83404,1120,1121
475,475,0.91005,1120,1121
480,472,0.051724,1121,1122
472,472,0.88889,1121,1122
475,472,0.009901,1121,1122
479,475,0.17391,1121,1122
475,475,0.87755,1121,1122
472,472,0.89401,1122,1123
472,481,0.035398,1122,1123
472,475,0.0092593,1122,1123
475,475,0.93333,1122,1123
481,475,0.035398,1123,1124
475,475,0.92593,1123,1124
472,472,0.88152,1123,1124
475,472,0.0095238,1123,1124
475,482,0.040268,1124,1125
472,482,0.33566,1124,1125
475,472,0.049261,1124,1125
472,472,0.77157,1124,1125
475,475,0.89423,1124,1125
482,475,0.01626,1125,1126
475,475,0.86813,1125,1126
472,472,0.88043,1125,1126
475,472,0.031746,1125,1126
482,482,0.71287,1125,1126
472,482,0.077419,1125,1126
475,482,0.1125,1125,1126
475,475,0.52381,1126,1127
472,475,0.030075,1126,1127
475,472,0.011905,1126,1127
472,472,0.89143,1126,1127
475,482,0.40404,1126,1127
472,482,0.04878,1126,1127
482,482,0.69318,1126,1127
472,472,0.30303,1127,1128
475,475,0.52414,1127,1128
472,475,0.58824,1127,1128
482,475,0.02765,1127,1128
472,482,0.053476,1127,1128
482,482,0.85714,1127,1128
472,472,0.35,1128,1129
475,472,0.23438,1128,1129
475,475,0.80628,1128,1129
472,482,0.056604,1128,1129
475,482,0.010309,1128,1129
482,482,0.82474,1128,1129
475,483,0.016949,1128,1129
482,483,0.22034,1128,1129
472,482,0.28148,1129,1130
482,482,0.84577,1129,1130
472,475,0.015625,1129,1130
475,475,0.85864,1129,1130
482,475,0.010309,1129,1130
483,475,0.18644,1129,1130
